id,car,priceForKm,priceForTime,startDate,endDate,startPlace.latitude,startPlace.longitude,startPlace.adress,endPlaces,available
562f9a88-17d9-4b1c-a406-632c2baf6669,,9.08,1.95,1554269210,1554449690,45.9735653,134.1872425,Clove,"[{""latitude"":17.8047876,""longitude"":105.9729255,""adress"":""Maple""},{""latitude"":-29.5137043,""longitude"":-51.99249,""adress"":""Fallview""}]",false
da59882f-b1cd-48f0-ab30-f0a89cea212a,,8.31,4.11,1560875639,1565598148,3.6711541,98.6270628,Leroy,"[{""latitude"":8.417766,""longitude"":126.207415,""adress"":""Dawn""},{""latitude"":25.941937,""longitude"":117.365052,""adress"":""Independence""},{""latitude"":6.5905816,""longitude"":-73.1526623,""adress"":""Nova""},{""latitude"":19.1765583,""longitude"":-72.1386513,""adress"":""Dexter""},{""latitude"":-3.3245445,""longitude"":114.6193373,""adress"":""Cody""}]",true
820e43ef-ff10-44c7-b29b-e1a8123eb498,,9.82,1.43,1561083985,1562154259,-8.371718,123.2854675,Division,[],false
864f81dd-11bb-4fd6-916d-342c30b9269d,,3.04,9.21,1567972102,1572803358,35.709077,107.643631,Londonderry,"[{""latitude"":49.325426,""longitude"":17.1732655,""adress"":""Donald""},{""latitude"":32.7778898,""longitude"":61.6567273,""adress"":""Clyde Gallagher""},{""latitude"":40.094835,""longitude"":113.249246,""adress"":""Del Sol""},{""latitude"":46.5448561,""longitude"":15.0941863,""adress"":""Esker""},{""latitude"":5.7098271,""longitude"":6.4343621,""adress"":""Sheridan""}]",false
72840b2c-7605-421d-a941-bb99c4e5a616,,1.32,1.07,1572621915,1572950187,35.786026,109.459516,Dryden,[],true
b3734769-e37b-4c9c-a658-12105dc401dd,,9.41,7.5,1545788743,1570900467,-7.0848567,111.3947978,Arkansas,"[{""latitude"":55.780902,""longitude"":37.618106,""adress"":""Grasskamp""},{""latitude"":28.133231,""longitude"":106.825301,""adress"":""Center""},{""latitude"":60.1575299,""longitude"":29.8465101,""adress"":""Darwin""},{""latitude"":55.9840531,""longitude"":37.1619979,""adress"":""Waubesa""},{""latitude"":-11.303555,""longitude"":-41.8561503,""adress"":""Continental""}]",false
b963a96d-f74a-4547-a624-4c082f5cc470,,2.81,3.48,1548182715,1559703402,28.4728106,114.552112,Lien,[],false
01a754e5-09b7-48f5-831f-616edad8a6ac,,5.13,6.9,1546445700,1567044235,-14.16568,-72.658867,Barnett,[],true
5daeffa0-34dc-4d1b-a236-c5d39c3296d0,,6.66,3.08,1559148242,1563970593,-7.0776163,-41.4673741,Debra,"[{""latitude"":19.9699898,""longitude"":105.6515167,""adress"":""Barnett""},{""latitude"":30.688741,""longitude"":109.166598,""adress"":""Burning Wood""},{""latitude"":55.4947802,""longitude"":109.1531996,""adress"":""Nova""},{""latitude"":10.9089364,""longitude"":-13.0299331,""adress"":""Ruskin""}]",true
3543231d-761f-4191-bf58-3219b28d7c15,,8.49,3.91,1572920574,1573244082,53.9858812,16.9811758,Hudson,"[{""latitude"":35.883899,""longitude"":139.5233661,""adress"":""Kim""},{""latitude"":41.0285386,""longitude"":72.7392711,""adress"":""Ilene""},{""latitude"":44.7721811,""longitude"":17.191,""adress"":""Spaight""},{""latitude"":39.974179,""longitude"":116.293727,""adress"":""Rowland""},{""latitude"":5.2805802,""longitude"":115.2384663,""adress"":""Coleman""}]",true
274c501d-1e29-42ce-9ba9-a8dce687589d,,1.41,9.35,1546661603,1550299016,12.5258542,-86.2907568,Spaight,"[{""latitude"":46.9691061,""longitude"":54.0068191,""adress"":""Corscot""},{""latitude"":41.410051,""longitude"":-7.4489531,""adress"":""Sloan""}]",true
9a615078-cba2-43b9-9545-eb8b94adb780,,9.29,4.77,1552201633,1559783081,-34.0896763,23.3261801,Ridgeway,"[{""latitude"":49.094671,""longitude"":121.0466839,""adress"":""Bashford""},{""latitude"":53.2774963,""longitude"":-6.1157412,""adress"":""Jay""},{""latitude"":-6.6765389,""longitude"":111.0549826,""adress"":""Annamark""}]",true
8b62bba6-e182-4dc6-bb27-a3d3d552ae40,,6.5,5.32,1544216061,1551755765,38.5619186,25.5799503,Dottie,"[{""latitude"":45.5787215,""longitude"":-72.001055,""adress"":""Lakewood""}]",false
3870dc9d-c220-475e-9c38-54bcf5db8e6b,,1.68,2.9,1552524745,1571667717,31.487889,118.136378,Toban,"[{""latitude"":-11.826817,""longitude"":-76.6185265,""adress"":""Vidon""}]",true
7c023b85-4240-4cf4-a551-6309631a9393,,5.98,9.53,1572110152,1574272662,27.5277132,57.8651371,2nd,"[{""latitude"":46.349041,""longitude"":3.556485,""adress"":""Mcbride""},{""latitude"":49.666675,""longitude"":19.2774975,""adress"":""Farmco""},{""latitude"":49.458286,""longitude"":12.806791,""adress"":""Sycamore""},{""latitude"":-6.2377312,""longitude"":107.0568962,""adress"":""Pepper Wood""}]",true
c3a5186c-ad30-4f46-aacd-d55c60ffef7b,,6.63,5.03,1547679167,1557968717,27.5002269,90.5080634,Bay,"[{""latitude"":30.368126,""longitude"":102.814531,""adress"":""Moland""},{""latitude"":44.9469715,""longitude"":17.8367375,""adress"":""Little Fleur""},{""latitude"":19.5663947,""longitude"":109.949686,""adress"":""Claremont""}]",false
76545781-4b17-4d3f-baa4-832c155c3ab9,,4.53,9.87,1564598242,1572535322,39.500179,118.874552,Fuller,[],true
4631d3ac-1e8a-4dce-9969-3c9f1153d0f1,,3.18,4.96,1550601758,1571866965,47.7334545,-3.4955428,Havey,"[{""latitude"":44.6441061,""longitude"":40.1981432,""adress"":""Blue Bill Park""},{""latitude"":34.0983579,""longitude"":-4.5508381,""adress"":""Bultman""},{""latitude"":-4.5456848,""longitude"":18.5997498,""adress"":""Farragut""},{""latitude"":45.1159196,""longitude"":37.4153937,""adress"":""Springs""},{""latitude"":23.892873,""longitude"":108.40254,""adress"":""Bluestem""}]",true
07d8b2ce-ab47-4be5-a701-cc55c962f961,,1.43,9.44,1571632667,1572520748,46.4270739,16.5473979,Bunker Hill,"[{""latitude"":21.4674584,""longitude"":-71.1389101,""adress"":""Starling""}]",false
a719a133-18f5-4ab3-8554-ae3ea83ec404,,2.85,7.51,1563206251,1564121718,23.7247599,108.8076195,Mandrake,"[{""latitude"":-12.0971829,""longitude"":-77.032585,""adress"":""Helena""},{""latitude"":47.910483,""longitude"":33.391783,""adress"":""Roxbury""},{""latitude"":-6.2245977,""longitude"":106.6789296,""adress"":""Susan""}]",false
08312a13-c538-47fa-bfe3-1d44bd84362c,,8.15,6.71,1561288340,1561978532,24.732204,118.648066,Bonner,"[{""latitude"":-6.3030571,""longitude"":106.8912492,""adress"":""Dwight""},{""latitude"":16.2107446,""longitude"":102.4839212,""adress"":""Alpine""},{""latitude"":57.7831228,""longitude"":14.197982,""adress"":""Boyd""},{""latitude"":-22.2454935,""longitude"":-50.7031569,""adress"":""Comanche""},{""latitude"":1.283678,""longitude"":103.847692,""adress"":""Jenifer""}]",false
c1e79db2-7c8d-4942-9570-d5a00216e7bc,,2.71,6.68,1549986905,1572229446,48.9969392,31.4022422,Redwing,"[{""latitude"":-2.0076624,""longitude"":34.3434119,""adress"":""Golf View""},{""latitude"":67.6710067,""longitude"":53.1078339,""adress"":""Pawling""}]",false
a40b73b1-b766-44b4-b7ce-77b4b7b8ab0b,,3.54,5.63,1564343410,1567635325,32.993182,110.425983,Blackbird,"[{""latitude"":36.515,""longitude"":103.62,""adress"":""Macpherson""},{""latitude"":25.0676256,""longitude"":34.8789697,""adress"":""Glendale""},{""latitude"":43.8249005,""longitude"":131.9019175,""adress"":""Old Shore""},{""latitude"":38.062428,""longitude"":114.645657,""adress"":""Sutherland""},{""latitude"":14.2813218,""longitude"":121.4106742,""adress"":""2nd""}]",false
e7a7f3af-92c1-4d2f-803c-487ad3c825af,,8.1,2.59,1562203146,1573567241,15.6240255,120.3903545,6th,[],false
91f4ab47-5227-41fe-b1a2-607f0e32e736,,8.85,2.25,1553772091,1560880296,-6.5096059,108.4543113,Granby,"[{""latitude"":47.1860699,""longitude"":33.7785346,""adress"":""Leroy""},{""latitude"":-4.8905153,""longitude"":-81.0368211,""adress"":""Eastlawn""}]",false
70598a7b-c758-4ba5-bf31-f923602335cd,,2.6,3.86,1567905667,1570804418,48.8902362,36.308001,Sundown,"[{""latitude"":-23.0888263,""longitude"":-46.5451516,""adress"":""Warrior""},{""latitude"":30.964593,""longitude"":120.780294,""adress"":""Barby""},{""latitude"":30.131784,""longitude"":120.056029,""adress"":""Comanche""},{""latitude"":-20.1364103,""longitude"":57.6679912,""adress"":""Glacier Hill""}]",true
f6b8f0fc-d3c3-4763-920f-ffe3df87d17a,,3.03,7.19,1564049555,1570651786,-23.5015338,-47.4525944,Crowley,[],false
d191cfdb-b552-4d62-9f59-b49d24a6d337,,7.79,2.02,1543194406,1564587116,41.441441,22.64183,Eagle Crest,"[{""latitude"":-6.4024844,""longitude"":106.7942405,""adress"":""Annamark""},{""latitude"":-21.2915055,""longitude"":-50.3436312,""adress"":""Hayes""},{""latitude"":-2.5916025,""longitude"":140.6689995,""adress"":""Garrison""},{""latitude"":-6.1410265,""longitude"":12.3521148,""adress"":""Charing Cross""},{""latitude"":44.7696167,""longitude"":19.2935412,""adress"":""Southridge""}]",true
4ae7b685-eeff-4c13-aed0-b728a446cd30,,7.09,4.02,1564257663,1572674169,7.9306264,80.7207444,Maple Wood,"[{""latitude"":38.8466225,""longitude"":139.8744722,""adress"":""Russell""},{""latitude"":47.3892142,""longitude"":0.6942885,""adress"":""Leroy""},{""latitude"":55.6587901,""longitude"":37.3582146,""adress"":""Bowman""}]",false
8af13125-8fc6-45e9-93ea-502d863f6d7a,,9.72,1.21,1556370525,1568723198,13.4218445,120.4189146,Mcbride,[],false
e1564541-433d-4e39-b1da-38fab2a597d0,,1.32,1.22,1573496756,1573574712,54.8151488,20.2520662,Mayer,"[{""latitude"":29.744095,""longitude"":117.217373,""adress"":""Summerview""},{""latitude"":56.1721987,""longitude"":93.6466243,""adress"":""Tony""},{""latitude"":33.7654607,""longitude"":-84.38709,""adress"":""Declaration""},{""latitude"":""60.00029"",""longitude"":""-111.88543"",""adress"":""Dexter""}]",false
aa8c3163-24a7-49d6-8eba-e352ecd4c8e1,,3.95,8.12,1569995827,1571386742,60.0679685,20.1014899,Cody,"[{""latitude"":50.2246249,""longitude"":17.1980471,""adress"":""Washington""},{""latitude"":21.3392818,""longitude"":106.2327247,""adress"":""Darwin""},{""latitude"":34.888685,""longitude"":111.607282,""adress"":""Carberry""},{""latitude"":""15.85"",""longitude"":""44.775"",""adress"":""Springs""},{""latitude"":27.955261,""longitude"":112.497228,""adress"":""6th""}]",false
b5c11111-01fa-4676-8825-3a8c70ae42a5,,9.04,2.59,1553766752,1557778593,-16.820257,-49.2473044,Doe Crossing,"[{""latitude"":23.1351485,""longitude"":-82.3695988,""adress"":""Wayridge""},{""latitude"":8.5057205,""longitude"":125.9772286,""adress"":""Fulton""},{""latitude"":48.550372,""longitude"":24.7466678,""adress"":""Riverside""}]",false
1a271f78-efca-4b23-a5e3-f83716d932a0,,3.11,7.72,1559240857,1567246346,52.0267944,20.9513034,Doe Crossing,[],false
1c373fd7-42d6-40c0-9a17-276f229ca390,,6.72,3.71,1572141002,1574365893,-8.906419,117.7395532,Gerald,"[{""latitude"":59.3796798,""longitude"":28.1791333,""adress"":""Norway Maple""},{""latitude"":17.7409147,""longitude"":-91.7660525,""adress"":""North""},{""latitude"":53.3046353,""longitude"":-6.1979853,""adress"":""Glacier Hill""},{""latitude"":26.6849798,""longitude"":100.7492159,""adress"":""East""},{""latitude"":58.0312993,""longitude"":38.6043668,""adress"":""Rieder""}]",true
b334e644-5705-4239-a4e6-98b74ea060d4,,4.7,2.59,1562169542,1572666443,14.4142191,120.9495257,Continental,"[{""latitude"":-18.0785916,""longitude"":29.8554841,""adress"":""Union""},{""latitude"":10.379923,""longitude"":-74.881979,""adress"":""Cordelia""},{""latitude"":-7.6849238,""longitude"":108.5017948,""adress"":""Monica""},{""latitude"":49.735524,""longitude"":13.7575556,""adress"":""Reinke""}]",false
a1f63a82-4005-4359-91ed-d0b64fdfa1b5,,4.32,7.45,1554174484,1565157237,24.646975,116.951541,Sutherland,"[{""latitude"":""-10.539"",""longitude"":""121.8525"",""adress"":""Sachs""},{""latitude"":13.7740651,""longitude"":104.9856176,""adress"":""Scofield""},{""latitude"":31.8167901,""longitude"":73.9212283,""adress"":""Miller""}]",false
68f61ff0-b23c-4bf7-abbc-b99fee915263,,8.89,4.48,1571982816,1574372387,-7.2282295,108.6056873,Kensington,"[{""latitude"":50.6881144,""longitude"":32.3370869,""adress"":""Dennis""},{""latitude"":29.998435,""longitude"":101.957145,""adress"":""Gerald""},{""latitude"":56.484419,""longitude"":84.950397,""adress"":""Messerschmidt""}]",false
3aa5db86-5cfc-4cf4-8abb-17a14312e183,,5.21,6.05,1549638174,1564940303,-8.8814738,117.3733989,Bowman,"[{""latitude"":58.3669548,""longitude"":45.5416034,""adress"":""Novick""},{""latitude"":45.70734,""longitude"":5.534063,""adress"":""Commercial""},{""latitude"":41.240005,""longitude"":-7.3038414,""adress"":""Crest Line""},{""latitude"":-37.9361202,""longitude"":-57.5552203,""adress"":""Summit""},{""latitude"":40.2166885,""longitude"":141.3014573,""adress"":""Heffernan""}]",true
7da83769-5b38-4f08-a396-a0b40ce37760,,2.43,3.46,1565492730,1570189700,-1.9735657,113.6799766,Arkansas,"[{""latitude"":58.1628402,""longitude"":16.3083468,""adress"":""Moose""},{""latitude"":35.9676772,""longitude"":126.7366293,""adress"":""Sommers""},{""latitude"":29.684901,""longitude"":106.602255,""adress"":""Banding""}]",true
97274ecd-0a82-44ac-a07f-eb5698aa4e2c,,3.81,5.18,1543491326,1573016928,7.0513571,14.4344853,Oxford,"[{""latitude"":15.2679414,""longitude"":102.8514837,""adress"":""Stone Corner""},{""latitude"":23.775772,""longitude"":98.825866,""adress"":""Del Sol""}]",false
a436d479-b8d4-4312-8a88-62f75d1cd6c5,,2.59,5.53,1558424831,1559189383,57.8552975,24.3530817,Scott,[],false
850037fb-b4bf-4e7d-80c6-bfaac96d3f52,,4.73,1.86,1570319839,1571949060,-3.1045962,119.8524988,Tony,"[{""latitude"":10.0307694,""longitude"":-85.2294397,""adress"":""Veith""},{""latitude"":34.6672527,""longitude"":70.2117178,""adress"":""Atwood""},{""latitude"":4.5604389,""longitude"":-74.115187,""adress"":""Debra""}]",true
98aa28e5-04ad-4931-971a-c7a51527da45,,3.17,1.7,1546934487,1547368903,60.5201867,23.2169967,Spenser,[],true
d60ebcc4-92b3-497f-92c6-56e689e6d60b,,1.55,9.28,1571559016,1572057322,-22.7186089,-42.6279835,Fordem,[],true
e497effc-2364-4eea-980d-0d9bed4d8bde,,7.36,3.34,1566519663,1570573871,5.668899,-72.994095,Mcguire,"[{""latitude"":35.431682,""longitude"":112.283403,""adress"":""Clove""}]",false
b0631116-27cb-4194-9897-1e31021767eb,,1.21,1.61,1552538867,1559565340,23.090657,113.276884,Oakridge,[],false
d86c61e1-14f8-4559-9a65-448b08ea7969,,4.04,5.47,1573357238,1573627518,15.9272632,107.6392892,Brown,"[{""latitude"":-7.4461263,""longitude"":109.2207098,""adress"":""Pankratz""}]",true
3159bcb6-7e1c-4f7b-a09f-78b1545dac72,,7.12,1.19,1547638523,1554070163,46.5485854,-75.5194643,La Follette,"[{""latitude"":4.2886233,""longitude"":-76.0623979,""adress"":""Schurz""},{""latitude"":9.6399306,""longitude"":123.8572829,""adress"":""Judy""},{""latitude"":14.7596318,""longitude"":121.0589081,""adress"":""Eastwood""}]",false
df9e697a-d099-4d9a-87d6-56240f2d0704,,4.96,2.03,1554867467,1556090394,48.8231572,103.5218199,Sundown,"[{""latitude"":30.572815,""longitude"":104.066801,""adress"":""Cottonwood""},{""latitude"":33.7484047,""longitude"":-116.3520354,""adress"":""Moulton""},{""latitude"":""-7.7474"",""longitude"":""114.0409"",""adress"":""Village Green""}]",false
6a794116-ccbf-496e-ae34-cef4d8420550,,6.25,4.56,1542776606,1560220314,-33.4692269,18.7322135,Thackeray,[],true
b90f2960-8156-49d4-8fc0-ca5f295476f9,,9.24,5.96,1553760990,1561305407,50.1062428,22.7546149,Vermont,[],false
09c2a5a3-8f9d-40b8-b6f5-153456c81124,,5.02,2.44,1573848284,1573938731,1.48833,124.97444,Blaine,"[{""latitude"":57.6866936,""longitude"":12.2116683,""adress"":""Sugar""},{""latitude"":4.398278,""longitude"":-74.828718,""adress"":""Londonderry""},{""latitude"":-6.6858425,""longitude"":-36.6602483,""adress"":""Redwing""}]",true
e7378669-f5d3-46cc-ae12-3af8082bfb75,,3.22,2.63,1564475707,1571005935,49.5960692,18.5247241,Hallows,"[{""latitude"":36.71041,""longitude"":99.763005,""adress"":""Loomis""}]",false
e2ba6cbc-53c2-48fe-872c-95dca5e78492,,8.26,2.08,1555202996,1570843312,49.7529483,13.0041032,Hoffman,"[{""latitude"":17.4086426,""longitude"":102.7729369,""adress"":""Debs""}]",false
9d9cd1f1-98c3-4c28-b388-db5fe92a19e4,,8.3,6.71,1555124472,1556215415,23.12911,113.264385,Oxford,"[{""latitude"":14.4819896,""longitude"":120.9807211,""adress"":""Sheridan""},{""latitude"":-7.5180957,""longitude"":108.6442835,""adress"":""Shoshone""},{""latitude"":-15.23723,""longitude"":-68.965462,""adress"":""Ruskin""}]",false
ce1c9253-8ce4-44e1-83fd-e4ce1a57a202,,5.55,3.92,1550928264,1568597323,45.5260852,20.5135485,Boyd,"[{""latitude"":47.5658802,""longitude"":35.7876745,""adress"":""Nevada""},{""latitude"":37.433963,""longitude"":118.674614,""adress"":""Golf View""},{""latitude"":34.620202,""longitude"":112.453926,""adress"":""Sherman""}]",false
74300161-594b-49bd-9626-9353987bcfc1,,9.37,9.38,1542920308,1560658680,-20.6974477,-48.1597946,Blaine,"[{""latitude"":50.8062039,""longitude"":17.8834957,""adress"":""Westerfield""},{""latitude"":7.8005685,""longitude"":-3.1629063,""adress"":""Merchant""},{""latitude"":31.145454,""longitude"":121.121123,""adress"":""Canary""},{""latitude"":32.703801,""longitude"":35.225489,""adress"":""Pleasure""}]",false
266205bf-3007-4d40-bbb1-0d5c0b1e34b5,,7.33,6.67,1554426397,1555845952,23.759956,116.157387,Transport,[],false
585fc37c-2266-48a1-af80-592870132e4a,,2.39,7.92,1560378830,1566941193,48.7997482,2.4699259,Paget,"[{""latitude"":31.385848,""longitude"":94.427663,""adress"":""Sycamore""},{""latitude"":49.0096906,""longitude"":2.5479245,""adress"":""Oriole""},{""latitude"":56.0181995,""longitude"":29.9291962,""adress"":""Elmside""}]",false
2ed06d29-b285-4732-bb78-f92c92ffdc20,,2.03,5.63,1552030528,1553530643,40.7832844,22.2735926,Melrose,"[{""latitude"":50.0198084,""longitude"":33.9416726,""adress"":""Forest Run""},{""latitude"":2.195403,""longitude"":-75.6274679,""adress"":""Trailsway""},{""latitude"":13.2874832,""longitude"":6.301229,""adress"":""Buell""}]",false
55813e34-049d-4512-a166-20d042aadb76,,1.04,2.28,1551381053,1554900883,54.4225141,27.8338499,Nelson,"[{""latitude"":13.9483457,""longitude"":100.791665,""adress"":""Gateway""},{""latitude"":52.2649866,""longitude"":18.4265865,""adress"":""Toban""}]",false
cfb4c3e4-760f-41a1-8ee1-c58d8b5c4b79,,8.64,1.85,1558851875,1573159326,-6.175324,106.635071,Bartillon,"[{""latitude"":50.6627543,""longitude"":17.9265186,""adress"":""Lien""}]",true
6db717ad-93d8-4e0d-b7d8-503f0b7036a5,,9.64,2.1,1566190849,1568535051,48.1030253,102.5606182,Moland,"[{""latitude"":37.810661,""longitude"":120.758848,""adress"":""Sachtjen""},{""latitude"":-29.1667089,""longitude"":-51.5169861,""adress"":""Hermina""},{""latitude"":38.465785,""longitude"":106.278153,""adress"":""Holy Cross""}]",false
760413d6-3e32-4223-bdc8-c76421f729f7,,5.35,4.54,1543699343,1550300240,15.429396,100.0501736,Westridge,"[{""latitude"":-7.606418,""longitude"":110.190865,""adress"":""Cottonwood""}]",false
7a895abf-2832-4b00-97fb-e0b6c4c57b80,,8.04,4.06,1549756084,1572953657,52.3140368,19.4070384,Welch,"[{""latitude"":30.661419,""longitude"":116.244678,""adress"":""Rieder""},{""latitude"":-19.90625,""longitude"":47.2342299,""adress"":""Katie""},{""latitude"":23.063993,""longitude"":89.2318904,""adress"":""Packers""}]",true
33771fdd-11dc-43a8-9f08-92b16627219e,,2.22,3.57,1572814382,1573619543,-9.4355285,119.2627176,Lunder,"[{""latitude"":""-6.8961"",""longitude"":""112.932"",""adress"":""Green Ridge""},{""latitude"":36.7252955,""longitude"":24.4447587,""adress"":""Dixon""},{""latitude"":17.9567646,""longitude"":-102.1943485,""adress"":""Lighthouse Bay""},{""latitude"":47.0165054,""longitude"":-68.1430064,""adress"":""Magdeline""},{""latitude"":24.874132,""longitude"":118.675675,""adress"":""Pierstorff""}]",false
e35dd0d6-7361-4792-8f88-03f650db37cb,,5.45,6.23,1568304395,1571880884,41.6848051,-7.2733583,Holmberg,"[{""latitude"":41.0716946,""longitude"":-8.0890423,""adress"":""Dottie""},{""latitude"":-7.2719005,""longitude"":112.7196817,""adress"":""Trailsway""},{""latitude"":20.9570351,""longitude"":-75.7197039,""adress"":""Fair Oaks""}]",true
3399c27f-ae10-4fab-9a03-e1fb9be1779c,,8.06,8.07,1567698126,1571774579,17.6416172,-63.2282569,Ruskin,"[{""latitude"":52.735825,""longitude"":20.7121262,""adress"":""Corscot""},{""latitude"":18.4849304,""longitude"":-69.8887766,""adress"":""Farwell""}]",true
3fa6d6e5-a8c7-4354-9e81-82ced7f2cbd1,,1.53,8.16,1563907261,1570724812,9.1169815,-79.5715822,Sunfield,"[{""latitude"":23.408913,""longitude"":116.718004,""adress"":""Dawn""}]",true
4a76ba78-e7fa-4378-83de-a76115b37e78,,2.62,2.64,1557189213,1574302646,6.4315805,2.8876436,Steensland,"[{""latitude"":5.2052959,""longitude"":97.0686677,""adress"":""Division""},{""latitude"":-26.5090889,""longitude"":17.1514061,""adress"":""Esch""},{""latitude"":-21.2846176,""longitude"":-48.5316897,""adress"":""Eliot""},{""latitude"":35.580662,""longitude"":104.626282,""adress"":""Fisk""},{""latitude"":49.3883764,""longitude"":21.0533447,""adress"":""Dunning""}]",true
ca860546-f725-44ed-9cf7-9a8ee9a94fae,,2.92,2.46,1553134899,1569783858,31.5255021,45.2009362,Sage,[],true
35729398-559a-4910-ad21-b10075033dba,,8.84,9.25,1552810390,1565116878,-23.4500163,-51.70451,Oriole,[],false
b5499635-9f06-4826-bb92-dc7fd6d145f4,,9.83,6.12,1543031031,1554386482,39.3404866,-9.2987056,Lukken,[],false
61ddf368-da5f-467c-9b3f-2efae385c291,,8.68,8.51,1561046232,1569078920,69.4326713,30.8274819,Cordelia,"[{""latitude"":37.8199686,""longitude"":140.5540146,""adress"":""Dottie""},{""latitude"":30.9833081,""longitude"":121.1229953,""adress"":""Oriole""}]",false
0a8bf77d-a0ed-47d7-93c5-07397012bb73,,8.26,8.39,1572883659,1573508712,43.65595,105.75577,Farwell,"[{""latitude"":14.1148241,""longitude"":-87.1098612,""adress"":""Mallory""},{""latitude"":57.8515567,""longitude"":12.0224096,""adress"":""Dexter""},{""latitude"":40.819371,""longitude"":122.248779,""adress"":""Clove""},{""latitude"":27.9408161,""longitude"":-101.211296,""adress"":""Kenwood""},{""latitude"":30.0450571,""longitude"":52.2762322,""adress"":""Bartelt""}]",true
90801b42-dcb8-4d5f-9586-45e816bf5e96,,6.06,6.54,1562903704,1567909600,-6.3385652,106.9447146,Bashford,"[{""latitude"":48.3842974,""longitude"":25.5058522,""adress"":""Tony""},{""latitude"":20.8444995,""longitude"":104.6412925,""adress"":""Lakewood Gardens""},{""latitude"":-29.8224312,""longitude"":27.2388161,""adress"":""Southridge""}]",true
da14c01c-af5c-4414-a0da-b94936bab78e,,1.87,2.96,1551659734,1556983632,4.7204604,-74.4584245,Hoffman,[],false
39b34233-3396-4a3f-89d8-9e8b67774354,,8.96,4.71,1567186142,1574239087,-7.400943,112.590061,Gulseth,"[{""latitude"":59.3648079,""longitude"":13.4965215,""adress"":""Westridge""},{""latitude"":14.6473171,""longitude"":121.0006616,""adress"":""Talisman""},{""latitude"":40.8403439,""longitude"":22.7755938,""adress"":""Little Fleur""},{""latitude"":41.8535089,""longitude"":12.5556193,""adress"":""Milwaukee""},{""latitude"":15.2884878,""longitude"":120.5714361,""adress"":""Hallows""}]",false
c07c63e6-fe0e-487f-92e1-5b2f61bbca32,,5.38,4.42,1563047640,1570945128,40.5200214,22.3953372,Jackson,"[{""latitude"":-12.52614,""longitude"":-76.5452105,""adress"":""Westridge""},{""latitude"":46.8381863,""longitude"":32.7590462,""adress"":""Amoth""},{""latitude"":-6.8561144,""longitude"":107.5193473,""adress"":""Boyd""},{""latitude"":31.9799036,""longitude"":105.6419561,""adress"":""Hallows""}]",false
c92d0c89-5d73-4f54-bc4b-c37f7432e8e3,,3.73,1.21,1546844444,1549617269,32.38291,35.17912,Jay,"[{""latitude"":22.746566,""longitude"":114.058404,""adress"":""Elgar""},{""latitude"":49.8905368,""longitude"":2.3081396,""adress"":""Bobwhite""}]",false
665c028f-7ba6-4543-be89-43f4c47ff956,,5.61,6.14,1544007944,1560036548,37.4412077,139.8800727,Meadow Ridge,[],false
bb81bb04-3208-4b2f-ae2e-9042f1d9d5cc,,5.1,3.99,1551343068,1573339291,40.9803118,-8.4404236,Beilfuss,"[{""latitude"":56.9938866,""longitude"":86.182232,""adress"":""Vera""},{""latitude"":26.571674,""longitude"":117.669428,""adress"":""Green""}]",true
30683c09-ee59-4a8c-bb25-61534dd6c28a,,5.32,1.16,1570470560,1573352918,3.5737543,-76.01598,Morningstar,"[{""latitude"":39.915412,""longitude"":116.405478,""adress"":""Red Cloud""},{""latitude"":58.3986162,""longitude"":15.5385144,""adress"":""Maple""},{""latitude"":-7.1989224,""longitude"":107.9072626,""adress"":""Eastlawn""},{""latitude"":59.3729008,""longitude"":17.8567134,""adress"":""Almo""}]",false
562ffa9b-a9c1-44cf-ab01-4324828e41c9,,6.0,9.7,1550576447,1555270661,20.928394,110.627776,Jana,"[{""latitude"":-8.6743207,""longitude"":116.1093533,""adress"":""Welch""},{""latitude"":10.5712156,""longitude"":122.944471,""adress"":""Merry""}]",true
068730b9-daf7-40c7-b4ee-f20e971baffd,,8.0,9.77,1572032933,1573601066,35.0133672,132.2241106,Jana,"[{""latitude"":55.6720347,""longitude"":12.5911341,""adress"":""Farmco""},{""latitude"":38.8525512,""longitude"":-94.4079213,""adress"":""Mitchell""},{""latitude"":51.8253953,""longitude"":20.8092134,""adress"":""Washington""}]",true
46aa37bd-96ac-498a-841d-5e2ec88e7063,,9.93,4.42,1558568856,1568629414,-21.3601809,-48.2282659,Spohn,"[{""latitude"":40.5753726,""longitude"":-8.5463483,""adress"":""Dexter""},{""latitude"":36.978941,""longitude"":120.711672,""adress"":""Arrowood""}]",false
1d6f885a-67db-4b3c-8202-a19f25ea8239,,4.85,1.92,1555828813,1573629694,43.7441795,2.511999,Nova,"[{""latitude"":28.520769,""longitude"":114.371172,""adress"":""Mcbride""},{""latitude"":47.0505635,""longitude"":15.4828066,""adress"":""Boyd""},{""latitude"":-7.3966297,""longitude"":111.5498112,""adress"":""Meadow Vale""}]",true
