id,carLicensePlate,users,offerId,startPlace.latitude,startPlace.longitude,startPlace.country,endPlace.latitude,endPlace.longitude,endPlace.country,startDate,endDate,suggestedEndPlaces,kmTraveled,status,priceBalance,depositBalance,rewardBalance,startedBy,score,finishedBy,checkedBy,seats,rentForTime,totalPrice,observations,startPlace.startTime,startPlace.kmTraveled,startPlace.totalPrice
01dbb9ac-df49-4af6-aac0-14392168689c,WAUAH78E98A490317,"[{""userId"":""Ettore"",""passengers"":1},{""userId"":""Bird"",""passengers"":1},{""userId"":""Aurora"",""passengers"":1}]",1bb56f2f-de10-456d-8fc8-973d51076b44,41.549665,-7.3871483,Portugal,58.4603072,8.7649767,Norge,1574008379,1574065979,{},38.38,0,110.11,10.27,47.35,{},[],[],[],3,false,40.71,Sharable encompassing secured line,undefined,undefined,undefined
94b6b32e-90f9-4384-a320-f46c584b4bc6,WAUAC48H45K531286,"[{""userId"":""Heath"",""passengers"":1},{""userId"":""Sibbie"",""passengers"":1},{""userId"":""Kattie"",""passengers"":2},{""userId"":""Currie"",""passengers"":2},{""userId"":""Aidan"",""passengers"":2}]",6b7662b8-2a81-4134-9a79-01a7702bb5f3,25.526986,112.615815,中国,-6.1989828,106.5996595,Indonesia,1556891390,1556945390,{},123.75,1,140.49,53.6,153.83,{},[],[],[],3,false,81.13,Vision-oriented background challenge,undefined,undefined,undefined
0b44c0d2-4466-4067-8691-ff9667041908,WBA3X5C54FD757172,"[{""userId"":""Bertrando"",""passengers"":1},{""userId"":""Bev"",""passengers"":2},{""userId"":""Aluino"",""passengers"":2},{""userId"":""Gabriellia"",""passengers"":2},{""userId"":""Shamus"",""passengers"":2}]",ffc39834-cc68-4c1d-90e3-e20e66400720,30.0007026,117.9914358,中国,16.879252,121.586713,Philippines,1561327776,1561399776,{},179.66,0,121.88,55.94,95.19,{},[],[],[],2,true,122.11,Multi-tiered executive local area network,undefined,undefined,undefined
240c884c-491d-43ca-9adc-1837df3d0bf2,JH4KB16567C172813,"[{""userId"":""Jilly"",""passengers"":2},{""userId"":""Melania"",""passengers"":1}]",0d9a2adf-8f86-48ab-aa72-e8c27de7cf58,11.1780136,-8.1529749,Mali,27.087637,114.964696,中国,1551364753,1551422353,{},118.62,1,111.79,99.49,133.51,{},[],[],[],2,true,46.42,Virtual full-range project,undefined,undefined,undefined
1404ad86-89b0-402a-bd45-84dee9656922,WA1VGAFP7EA981287,"[{""userId"":""Dean"",""passengers"":1},{""userId"":""Glen"",""passengers"":1},{""userId"":""Elsinore"",""passengers"":2},{""userId"":""Peyter"",""passengers"":2},{""userId"":""Leona"",""passengers"":2}]",7d8ad0b2-2daa-414e-8a78-9010ec851d0f,44.4369429,15.076898,Hrvatska,40.71667,19.56667,Shqipëria,1550882233,1550903833,{},105.96,2,0,169.62,0,{},[],[],[],2,false,49.37,Pre-emptive 6th generation service-desk,undefined,undefined,undefined
7a7c7287-ba9e-4f7f-87cc-5c1f8142bc6e,19UUA56683A280466,"[{""userId"":""Jacintha"",""passengers"":2},{""userId"":""Ignaz"",""passengers"":2},{""userId"":""Marv"",""passengers"":2},{""userId"":""Seymour"",""passengers"":2},{""userId"":""Falkner"",""passengers"":1}]",b9cc46e4-04ca-49be-b69e-07d3f98b6da8,31.207378,121.4174914,中国,3.9671435,103.40391,Malaysia,1547238403,1547317603,{},135.91,0,151.58,151.15,60.3,{},[],[],[],3,true,82.48,Team-oriented next generation framework,undefined,undefined,undefined
6260d314-825c-49b7-87e7-e9e30b6215df,1G6AV5S84E0375485,"[{""userId"":""Pauletta"",""passengers"":1},{""userId"":""Myrtice"",""passengers"":1},{""userId"":""Kathye"",""passengers"":2}]",0aaa093f-2afb-4794-9e02-281713c4069a,32.084932,34.835226,ישראל,27.885191,119.359142,中国,1552914498,1552979298,{},77.86,2,0,26.21,0,{},[],[],[],3,true,156.53,Pre-emptive multimedia framework,undefined,undefined,undefined
23db204b-62f0-494b-b0a9-1a5f64e9ecd8,1FTWW3A53AE762390,"[{""userId"":""Pierre"",""passengers"":2},{""userId"":""Carr"",""passengers"":2},{""userId"":""Buddy"",""passengers"":1},{""userId"":""Gretal"",""passengers"":1}]",91ccc90e-2f60-47ea-b857-cc3a8d653991,-31.372506,-64.182416,Argentina,-8.6417702,126.3795987,Timór Lorosa'e / Timor-Leste,1574061202,1574068402,{},108.84,2,0,83.9,0,{},[],[],[],3,false,72.82,Vision-oriented optimizing complexity,undefined,undefined,undefined
afac8fbb-8937-455a-98b9-eb4eb720369e,5UXZV8C52BL735366,"[{""userId"":""Konstantin"",""passengers"":1},{""userId"":""Shaylah"",""passengers"":2},{""userId"":""Sanford"",""passengers"":2},{""userId"":""Isaak"",""passengers"":2},{""userId"":""Alvis"",""passengers"":2}]",07d8b2ce-ab47-4be5-a701-cc55c962f961,46.4270739,16.5473979,Hrvatska,28.357764,121.143873,中国,1571632667,1571657867,{},83.78,1,195.16,181.36,187.22,{},[],[],[],2,false,147.81,Expanded full-range framework,undefined,undefined,undefined
577887a9-5170-436b-a721-765da9d2783a,3C63DRKL3CG420792,"[{""userId"":""Concettina"",""passengers"":1},{""userId"":""Blondelle"",""passengers"":1},{""userId"":""Daryl"",""passengers"":2}]",925cef45-ba3d-4935-8e6d-69abf1c9c57e,40.7111516,-8.3715201,Portugal,16.5235265,102.0832543,ประเทศไทย,1559226286,1559226286,{},181.59,4,0,0,0,{},[],[],[],2,true,182.66,Enhanced intangible pricing structure,undefined,undefined,undefined
746215da-5a8e-410e-8808-4fddf35a7286,5NPET4AC1AH503716,"[{""userId"":""Maxi"",""passengers"":2},{""userId"":""Isidora"",""passengers"":1},{""userId"":""Jules"",""passengers"":2},{""userId"":""Evan"",""passengers"":1},{""userId"":""Thorpe"",""passengers"":1}]",9daa25c5-994c-4f98-a394-6206b61a7272,29.718419,104.585735,中国,59.3586958,17.9687559,Sverige,1559563787,1559628587,{},194.09,4,0,0,0,{},[],[],[],2,false,86.11,Persistent 3rd generation capability,undefined,undefined,undefined
ecd9699b-e493-4459-a0af-4315796c2999,1G6DF8E5XC0576088,"[{""userId"":""Aryn"",""passengers"":1}]",0aaa093f-2afb-4794-9e02-281713c4069a,32.084932,34.835226,ישראל,63.1841185,25.0885217,Suomi / Finland,1552914498,1552943298,{},42.29,3,0,0,0,{},[],[],"[{""coordinate"":{""latitude"":17.9835237,""longitude"":100.051784},""moment"":1553029698,""state"":0,""user"":""Gwenora""},{""coordinate"":{""latitude"":32.916287,""longitude"":117.389719},""moment"":1552982898,""state"":1,""user"":""Husain""}]",1,true,104.48,Re-engineered dedicated functionalities,undefined,undefined,undefined
dae12613-da4d-43ba-aa0e-29ce83bc4546,WA1LGAFE1BD340619,"[{""userId"":""Arliene"",""passengers"":1}]",783474db-050e-4552-8a0c-79c0205f9380,27.481873,88.907258,中国,-6.5581455,-77.815285,Perú,1554636047,1554679247,{},92.83,1,1.32,192.08,56.44,{},[],[],[],3,false,21.45,Visionary user-facing contingency,undefined,undefined,undefined
04235117-7575-47fb-9676-0381c913063a,1G4PN5SK8C4342624,"[{""userId"":""Dun"",""passengers"":1},{""userId"":""Bert"",""passengers"":2},{""userId"":""Arie"",""passengers"":2}]",f708069d-a9c5-49d5-83af-645ce0c6f37a,48.6979193,45.2032172,Россия,-6.81146,106.92569,Indonesia,1550867477,1550950277,{},98.41,0,64.34,73.42,31.31,{},[],[],[],3,false,155.9,De-engineered national neural-net,undefined,undefined,undefined
10df884c-f270-4b3e-8a78-dea6dabca54d,2G4WB55KX41240710,"[{""userId"":""Alick"",""passengers"":1},{""userId"":""Zonda"",""passengers"":1},{""userId"":""Silas"",""passengers"":2},{""userId"":""Ransom"",""passengers"":1},{""userId"":""Nataline"",""passengers"":2}]",8b30293b-e39f-46a2-bc70-1e22064a1f44,51.7059957,53.0515402,Россия,51.3833046,58.9769955,Россия,1544388875,1544403275,{},189.86,1,56.28,21.43,25.15,{},[],[],[],3,false,45.68,Universal cohesive intranet,undefined,undefined,undefined
2a5a8ea1-be02-4b39-98ef-6c8273f3ac8b,JTHKD5BH7B2322847,"[{""userId"":""Aurora"",""passengers"":2}]",95a8bb7c-0603-40a0-ba9d-71cad0e710fa,54.503177,52.78207,Россия,63.7435338,53.7021347,Россия,1549891840,1549978240,{},51.42,2,0,175.08,0,{},[],[],[],0,false,82.68,Centralized upward-trending architecture,undefined,undefined,undefined
c08ef489-9ba2-452a-8787-6ca664542833,WAUMGBFL7DA791781,"[{""userId"":""Danica"",""passengers"":2},{""userId"":""Loutitia"",""passengers"":2},{""userId"":""Daniel"",""passengers"":2},{""userId"":""Glenna"",""passengers"":1}]",93560996-b002-4287-a675-5e6a5bc7717a,48.7700185,2.3508225,France,-9.4583,120.0497,Indonesia,1567974436,1567985236,{},151.88,1,42.31,105.77,79.03,{},[],[],[],0,false,168.91,Ameliorated upward-trending hierarchy,undefined,undefined,undefined
0e62f184-7e87-4a87-bb4b-9ffadf888e13,4A4AP3AU0EE940871,"[{""userId"":""Coriss"",""passengers"":2},{""userId"":""Nora"",""passengers"":1}]",d86c61e1-14f8-4559-9a65-448b08ea7969,15.9272632,107.6392892,Việt Nam,48.63333,106.73333,Монгол улс ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ,1573357238,1573389638,{},48.49,1,72.32,184.74,23.76,{},[],[],[],0,true,28.38,Extended even-keeled conglomeration,undefined,undefined,undefined
a4459ab2-c3da-4b9b-81ce-918adf57a5f9,WAUWGAFB4AN037154,"[{""userId"":""Tabbi"",""passengers"":1},{""userId"":""Paulie"",""passengers"":2}]",0555f6ab-5416-43a0-b675-f637097f6c18,13.7785321,100.681544,ประเทศไทย,51.3842543,58.9999439,Россия,1554275558,1554347558,{},124.38,0,149.34,150.84,137.4,{},[],[],[],1,false,63.16,Organic encompassing secured line,undefined,undefined,undefined
906399ec-a966-464e-95a7-160b96cce2d8,1N6AA0EC0FN836338,"[{""userId"":""Janessa"",""passengers"":1},{""userId"":""Ellette"",""passengers"":1},{""userId"":""Zonda"",""passengers"":2}]",00674251-f319-4c97-9532-ecb1722f43f0,22.285839,114.152999,中国,40.672094,110.272565,中国,1565313750,1565360550,{},87.49,2,0,40.92,0,{},[],[],[],3,true,48.2,Fundamental composite workforce,undefined,undefined,undefined
b498c44f-eb2f-4e0e-b0a1-35c50891364a,1C3CCBAG2EN300942,"[{""userId"":""Loutitia"",""passengers"":2},{""userId"":""Estrellita"",""passengers"":2},{""userId"":""Spenser"",""passengers"":2},{""userId"":""Wiley"",""passengers"":2}]",37a95bbc-0d9e-4436-b03b-11e29364013f,25.015105,102.743811,中国,-8.4044008,116.5491893,Indonesia,1562298142,1562298142,{},115.8,1,83.81,24.82,194.9,{},[],[],[],1,false,162.77,User-centric multi-tasking circuit,undefined,undefined,undefined
cfdc8378-6a15-43f4-8d96-5b3c8e09997b,3C4PDDEG8CT915346,"[{""userId"":""Alma"",""passengers"":2},{""userId"":""Paige"",""passengers"":1},{""userId"":""Kate"",""passengers"":2},{""userId"":""Trisha"",""passengers"":1},{""userId"":""Layney"",""passengers"":2}]",e9451bf6-26ad-41a7-9dca-8708d610f0ca,65.6043277,25.2073848,Suomi / Finland,-7.6034421,112.6794582,Indonesia,1545576978,1545576978,{},147.25,0,33.18,169.23,27.17,{},[],[],[],2,true,39.21,Synergized 24 hour hierarchy,undefined,undefined,undefined
8f682315-dfbb-44a8-9afa-4254728e3014,WBAWB7C54AP762547,"[{""userId"":""Jephthah"",""passengers"":2}]",2351ed90-8823-49c3-8460-9d0358845463,38.7652981,-8.6267126,Portugal,27.028446,106.461061,中国,1568950022,1568964422,{},142.52,1,103.41,3.53,148.38,{},[],[],[],1,false,42.29,Vision-oriented national model,undefined,undefined,undefined
1222281d-89cc-44a6-b213-aa59b7bfedb4,3C6TD4KT1CG060134,"[{""userId"":""Genvieve"",""passengers"":2},{""userId"":""Ximenez"",""passengers"":2},{""userId"":""Laney"",""passengers"":1},{""userId"":""Arman"",""passengers"":2}]",508754a2-728f-4833-b99e-92bf8b0d7ce7,-3.0029841,115.9467997,Indonesia,8.4297819,-82.8317486,Panamá,1547927043,1547927043,{},95.86,0,179.26,50.2,37.61,{},[],[],[],1,false,105.57,Secured didactic solution,undefined,undefined,undefined
4b796f23-37c7-4d82-a7e4-a0d3692ce2d8,JM1NC2MF4E0403414,"[{""userId"":""Courtney"",""passengers"":2},{""userId"":""Brand"",""passengers"":1},{""userId"":""Loutitia"",""passengers"":1}]",18955875-1c34-43bc-90a2-297d519fb37f,42.0269548,-8.4748384,Portugal,58.261515,12.2964905,Sverige,1557503334,1557578934,{},38.79,1,138.0,167.22,14.61,{},[],[],[],1,true,53.12,Fully-configurable intermediate monitoring,undefined,undefined,undefined
d05e2ac3-56fd-49cb-8098-1617af176122,1G6KD57969U771280,"[{""userId"":""Kliment"",""passengers"":1},{""userId"":""Misty"",""passengers"":2},{""userId"":""Conn"",""passengers"":2}]",d7ecb151-d579-4c2e-90d6-426dc688b6e9,14.6404686,120.9915504,Philippines,-34.8176238,-56.0182019,Uruguay,1569987249,1570048449,{},162.22,0,160.04,68.95,137.72,{},[],[],[],1,false,16.62,Exclusive bottom-line alliance,undefined,undefined,undefined
582ada6b-1a12-435a-a9ff-3e509e871ae6,WBALL5C53DJ964033,"[{""userId"":""Courtney"",""passengers"":2},{""userId"":""Ransom"",""passengers"":2},{""userId"":""Wyatt"",""passengers"":1}]",ff20a1b5-f34f-4aa9-bff3-345d34304d4a,11.8088575,-0.5352356,Burkina Faso,55.6686582,93.3171734,Россия,1550941113,1550951913,{},53.0,0,180.19,36.26,157.75,{},[],[],[],0,false,69.27,Up-sized contextually-based toolset,undefined,undefined,undefined
f0af9b62-1709-4498-beaa-e5f2ada6dba7,JTHFF2C21D2143498,"[{""userId"":""Minda"",""passengers"":2},{""userId"":""August"",""passengers"":1},{""userId"":""Misty"",""passengers"":1},{""userId"":""Leonhard"",""passengers"":2}]",6dc53ed2-f18f-4acc-8ebf-4d3dace5194f,34.9378859,-81.9021301,United States,48.5004939,39.0489509,Україна,1555612809,1555659609,{},144.73,4,0,0,0,{},[],[],[],0,true,72.61,Up-sized radical Graphical User Interface,undefined,undefined,undefined
c5e1021c-bd6f-4745-9a60-561679a5154a,1D7CW3GK2AS663392,"[{""userId"":""Lisha"",""passengers"":2},{""userId"":""Gilly"",""passengers"":1},{""userId"":""Angel"",""passengers"":2},{""userId"":""Lidia"",""passengers"":1}]",0f218877-6250-466c-9c99-be1c341934a6,52.32659,17.1790537,Polska,7.1064967,124.828232,Philippines,1549507734,1549532934,{},94.12,3,0,0,0,{},[],[],"[{""coordinate"":{""latitude"":32.009995,""longitude"":114.91925},""moment"":1549583334,""state"":1,""user"":""Therine""},{""coordinate"":{""latitude"":42.385811,""longitude"":21.7405988},""moment"":1549583334,""state"":0,""user"":""Stacy""},{""coordinate"":{""latitude"":-25.8681839,""longitude"":-50.3842316},""moment"":1549601334,""state"":0,""user"":""Link""},{""coordinate"":{""latitude"":24.27397,""longitude"":98.960434},""moment"":1549586934,""state"":0,""user"":""Sheeree""},{""coordinate"":{""latitude"":-6.9353405,""longitude"":-76.7711626},""moment"":1549561734,""state"":0,""user"":""Ninette""}]",0,true,28.17,Networked secondary concept,undefined,undefined,undefined
55fa3d0f-2090-457a-981c-0e15e6db90e8,WBA5M4C59FD718556,"[{""userId"":""Cozmo"",""passengers"":2},{""userId"":""Melany"",""passengers"":2}]",2e0ee7fc-e031-46c8-b64c-2a16de38ae61,28.9693852,119.8453914,中国,-6.1130137,106.1610343,Indonesia,1567684965,1567710165,{},146.11,2,0,101.72,0,{},[],[],[],0,false,187.11,Diverse secondary encryption,undefined,undefined,undefined
ff6d6af7-85ec-4466-bdb8-5b868a91ef70,3C4PDCEG8DT818160,"[{""userId"":""Cornell"",""passengers"":2},{""userId"":""Bryana"",""passengers"":2},{""userId"":""Bruis"",""passengers"":1},{""userId"":""Carr"",""passengers"":2},{""userId"":""Samaria"",""passengers"":1}]",5710d6b8-312d-4894-b89d-cf5d743a32ac,14.8126417,100.2936683,ประเทศไทย,6.4864,-72.43286,Colombia,1573170525,1573256925,{},82.65,0,99.93,199.93,119.69,{},[],[],[],2,false,147.21,Cloned zero defect definition,undefined,undefined,undefined
a71703bb-b7d1-472f-acc2-2c13e10c053a,WAUDFAFL9CN497397,"[{""userId"":""Jodi"",""passengers"":1},{""userId"":""Claudetta"",""passengers"":2},{""userId"":""Peyter"",""passengers"":2},{""userId"":""Willem"",""passengers"":2},{""userId"":""Paige"",""passengers"":1}]",51f0f325-6403-4548-9e25-92749cc37908,50.4216642,14.3468802,Česko,2.731033,117.1147095,Indonesia,1562314043,1562317643,{},44.4,2,0,188.74,0,{},[],[],[],3,true,51.29,Object-based responsive moderator,undefined,undefined,undefined
2d4190cc-ec17-43d1-b2f4-3ad4028de5bc,JH4NA12632T460280,"[{""userId"":""Scottie"",""passengers"":1},{""userId"":""Bartram"",""passengers"":1}]",bb9d3217-452a-4517-b7fc-a7541bcf1945,45.4718665,-76.6841393,Canada,37.9380466,-8.184571,Portugal,1563259049,1563291449,{},44.36,3,0,0,0,{},[],[],"[{""coordinate"":{""latitude"":22.7100789,""longitude"":113.8547735},""moment"":1563331049,""state"":0,""user"":""Theodoric""},{""coordinate"":{""latitude"":-7.2760371,""longitude"":107.6925674},""moment"":1563352649,""state"":1,""user"":""Reuben""},{""coordinate"":{""latitude"":44.0271757,""longitude"":44.0430569},""moment"":1563334649,""state"":0,""user"":""Markus""}]",0,true,29.43,Function-based even-keeled utilisation,undefined,undefined,undefined
e76fabce-cd6b-441f-a8db-5bf2eaf402ab,WAUWFAFRXEA604383,"[{""userId"":""Lodovico"",""passengers"":2}]",74300161-594b-49bd-9626-9353987bcfc1,-20.6974477,-48.1597946,Brasil,9.93644,-84.96602,Costa Rica,1542920308,1542927508,{},199.46,1,30.33,79.8,161.49,{},[],[],[],0,false,130.1,Decentralized bottom-line hardware,undefined,undefined,undefined
0ccba4c9-63d1-460c-bd1b-f0291d7fa8e2,1G6KD57969U771280,"[{""userId"":""Kattie"",""passengers"":1},{""userId"":""Else"",""passengers"":2}]",fe5f144b-dbc4-4ebc-8ec7-facc8b12a153,28.211997,113.111822,中国,23.354192,112.908203,中国,1545132529,1545157729,{},49.32,4,0,0,0,{},[],[],[],1,true,180.64,Optional next generation capacity,undefined,undefined,undefined
c6db3a6c-bead-454d-9c77-6a0ca83ca679,JN8AZ2KR8DT640306,"[{""userId"":""Marv"",""passengers"":2},{""userId"":""Cristobal"",""passengers"":1}]",304b3fa2-d8b4-4440-b195-080747a0e95d,23.1635991,-82.2854848,Cuba,26.7943861,87.2817272,Nepal,1560773746,1560773746,{},191.71,2,0,135.58,0,{},[],[],[],1,true,182.08,Balanced responsive instruction set,undefined,undefined,undefined
ea7aedf5-10ac-4f99-b036-0fb6a42994b3,19UUA66254A148513,"[{""userId"":""Consolata"",""passengers"":1},{""userId"":""Glyn"",""passengers"":1},{""userId"":""Bethany"",""passengers"":1}]",0f205afe-bf61-4550-bcb4-6566cfbeda22,59.9207975,20.9091298,Suomi / Finland,24.513025,117.647093,中国,1551750742,1551797542,{},176.96,4,0,0,0,{},[],[],[],2,true,186.21,Multi-lateral incremental middleware,undefined,undefined,undefined
8e71e0b6-0bb3-40db-b7ed-825c52eea6a8,JTHBL5EF5D5293363,"[{""userId"":""Daryl"",""passengers"":1}]",30683c09-ee59-4a8c-bb25-61534dd6c28a,3.5737543,-76.01598,Colombia,45.6747796,18.5702566,Hrvatska,1570470560,1570517360,{},87.3,4,0,0,0,{},[],[],[],2,false,138.51,Reduced interactive flexibility,undefined,undefined,undefined
undefined,undefined,undefined,undefined,31.889745,120.036434,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1573166855,183.44,50.58
undefined,undefined,undefined,undefined,22.483182,113.916509,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1573166848,183.44,50.58
undefined,undefined,undefined,undefined,null,null,null,14.6925714,121.0468246,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,7.5129005,124.9562226,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,32.13698,35.18595,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,20.8795129,-76.2594981,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,55.47785,38.90906,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,-8.7918,121.5904,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,19.2540302,-99.6000391,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,12.0675239,123.7223625,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,35.1524362,-3.6293797,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,-7.0054878,106.9240554,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1547420215,112.84,186.08
undefined,undefined,undefined,undefined,39.876135,-8.9189073,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1547420215,112.84,186.08
undefined,undefined,undefined,undefined,20.6213895,105.2775923,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1547420227,112.84,186.08
undefined,undefined,undefined,undefined,35.640089,103.766427,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1547420185,112.84,186.08
undefined,undefined,undefined,undefined,-28.5323842,26.9999584,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1547420222,112.84,186.08
undefined,undefined,undefined,undefined,null,null,null,38.6132118,-90.3207299,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,-29.4130611,-53.024918,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,-8.3124202,123.7238308,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,13.8211871,-60.9001934,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,50.8493216,5.7114171,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,38.4784282,-9.1007778,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,34.954857,109.299475,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1574493497,132.14,22.69
undefined,undefined,undefined,undefined,34.433333,69.666667,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1574493502,132.14,22.69
undefined,undefined,undefined,undefined,15.1634121,36.6525696,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1574493503,132.14,22.69
undefined,undefined,undefined,undefined,null,null,null,42.2531168,143.3092266,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,10.7745965,106.6679542,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,-5.178204,-40.6695522,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,-3.05,31.883333,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,57.5798009,11.9641514,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1556400992,113.49,152.21
undefined,undefined,undefined,undefined,null,null,null,27.42839,85.03219,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,50.3566891,3.5246977,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,29.1374566,-80.9980687,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,7.1966596,35.4288797,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,null,null,null,14.9699796,145.6412079,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,null,null
undefined,undefined,undefined,undefined,51.7256101,38.9897424,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1571481298,121.74,61.26
undefined,undefined,undefined,undefined,45.632343,5.112589,undefined,null,null,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1571481322,121.74,61.26
